Unnamed: 0,battleTime,arena.id,gameMode.id,average.startingTrophies,winner.tag,winner.startingTrophies,winner.trophyChange,winner.crowns,winner.kingTowerHitPoints,winner.princessTowersHitPoints,winner.clan.tag,winner.clan.badgeId,loser.tag,loser.startingTrophies,loser.trophyChange,loser.crowns,loser.kingTowerHitPoints,loser.clan.tag,loser.clan.badgeId,loser.princessTowersHitPoints,tournamentTag,winner.card1.id,winner.card1.level,winner.card2.id,winner.card2.level,winner.card3.id,winner.card3.level,winner.card4.id,winner.card4.level,winner.card5.id,winner.card5.level,winner.card6.id,winner.card6.level,winner.card7.id,winner.card7.level,winner.card8.id,winner.card8.level,winner.cards.list,winner.totalcard.level,winner.troop.count,winner.structure.count,winner.spell.count,winner.common.count,winner.rare.count,winner.epic.count,winner.legendary.count,winner.elixir.average,loser.card1.id,loser.card1.level,loser.card2.id,loser.card2.level,loser.card3.id,loser.card3.level,loser.card4.id,loser.card4.level,loser.card5.id,loser.card5.level,loser.card6.id,loser.card6.level,loser.card7.id,loser.card7.level,loser.card8.id,loser.card8.level,loser.cards.list,loser.totalcard.level,loser.troop.count,loser.structure.count,loser.spell.count,loser.common.count,loser.rare.count,loser.epic.count,loser.legendary.count,loser.elixir.average
2466,2020-12-31 21:57:27+00:00,54000050.0,72000006.0,5634.5,#2R2UQ89UJ,5646.0,28.0,1.0,5832.0,"[2203, 102]",#RVCUG,16000073.0,#VLPLCCQ,5623.0,-28.0,0.0,5832.0,#99VCUJG9,16000028.0,[2002],,28000004,13,27000006,13,28000003,13,26000026,13,26000041,13,26000000,13,26000030,13,28000011,13,"[26000000, 26000026, 26000030, 26000041, 27000006, 28000003, 28000004, 28000011]",104,4,1,3,4,1,1,2,3.125,26000029,13,26000005,13,26000041,13,27000009,12,28000008,13,26000039,13,28000009,13,26000006,13,"[26000005, 26000006, 26000029, 26000039, 26000041, 27000009, 28000008, 28000009]",103,5,1,2,3,2,2,1,3.75
2467,2020-12-31 21:57:27+00:00,54000050.0,72000006.0,4861.0,#8QJ9RGCVY,4864.0,29.0,2.0,5832.0,[2783],#9C9JRP89,16000012.0,#22CVP9JGP,4858.0,-29.0,1.0,5044.0,#22QULYYL,16000029.0,,,28000008,13,26000049,13,26000032,13,26000037,13,26000041,13,26000055,13,26000019,13,26000056,13,"[26000019, 26000032, 26000037, 26000041, 26000049, 26000055, 26000056, 28000008]",104,7,0,1,4,0,1,3,3.25,26000024,13,26000033,13,28000011,13,26000032,13,27000006,13,28000004,13,26000064,13,28000001,13,"[26000024, 26000032, 26000033, 26000064, 27000006, 28000001, 28000004, 28000011]",104,4,1,3,4,0,1,3,3.75
2468,2020-12-31 21:57:28+00:00,54000050.0,72000006.0,5622.5,#8GJ8URVJG,5621.0,30.0,1.0,5832.0,"[3346, 174]",#9UR2V2GQ,16000139.0,#RCCL0LYP,5624.0,-30.0,0.0,1145.0,#YG0RYGJ,16000088.0,[3668],,26000004,13,28000012,12,26000046,13,26000006,13,26000014,13,26000011,13,28000003,13,26000062,13,"[26000004, 26000006, 26000011, 26000014, 26000046, 26000062, 28000003, 28000012]",103,6,0,2,0,3,3,2,4.5,26000041,13,28000002,13,26000011,13,26000006,13,28000001,13,26000014,13,26000018,13,26000012,13,"[26000006, 26000011, 26000012, 26000014, 26000018, 26000041, 28000001, 28000002]",104,6,0,2,2,3,3,0,3.5
2469,2020-12-31 21:57:29+00:00,54000050.0,72000006.0,6004.5,#89QVCUJ,6013.0,28.0,2.0,5491.0,[441],#92URLJYG,16000020.0,#2U8VVVRPJ,5996.0,-28.0,1.0,5440.0,#8RRJGPR8,16000097.0,,,26000019,13,26000003,13,28000009,13,28000017,13,26000044,13,26000054,13,26000000,13,28000010,13,"[26000000, 26000003, 26000019, 26000044, 26000054, 28000009, 28000010, 28000017]",104,5,0,3,3,1,3,1,3.75,26000055,13,26000046,13,26000048,13,28000008,13,28000000,13,26000039,13,26000006,13,26000041,13,"[26000006, 26000039, 26000041, 26000046, 26000048, 26000055, 28000000, 28000008]",104,6,0,2,2,2,1,3,3.875
2470,2020-12-31 21:57:30+00:00,54000050.0,72000006.0,5290.5,#80YR8LVJP,5301.0,28.0,2.0,3137.0,[3668],#JUGLL8,16000098.0,#882VQ0V89,5280.0,-28.0,1.0,2911.0,#89QGPCL0,16000151.0,,,26000048,13,26000035,13,26000009,13,28000007,13,26000015,13,28000012,13,26000013,13,26000039,13,"[26000009, 26000013, 26000015, 26000035, 26000039, 26000048, 28000007, 28000012]",104,6,0,2,1,1,4,2,4.375,26000003,13,28000002,13,28000000,13,26000007,13,26000012,13,26000017,13,26000006,13,26000011,13,"[26000003, 26000006, 26000007, 26000011, 26000012, 26000017, 28000000, 28000002]",104,6,0,2,0,4,4,0,4.125
2471,2020-12-31 21:57:30+00:00,54000050.0,72000006.0,4805.5,#YG8R2P9G9,4805.0,30.0,1.0,5304.0,"[3346, 1658]",#YPU0GJUV,16000021.0,#9LCGUYG0,4806.0,-30.0,0.0,5832.0,#PLYVUUJQ,16000136.0,[3668],,26000026,13,28000004,13,26000000,13,26000056,13,26000041,13,27000003,13,28000011,12,28000003,12,"[26000000, 26000026, 26000041, 26000056, 27000003, 28000003, 28000004, 28000011]",102,4,1,3,2,2,2,2,3.5,26000011,13,27000006,12,26000017,13,26000004,12,28000004,11,26000015,12,28000011,13,28000000,12,"[26000004, 26000011, 26000015, 26000017, 27000006, 28000000, 28000004, 28000011]",98,4,1,3,1,3,3,1,4.125
2472,2020-12-31 21:57:30+00:00,54000050.0,72000006.0,5032.5,#YGU0PLJU,5046.0,27.0,1.0,5832.0,"[68, 3668]",#2R2JGRR,16000028.0,#8CYQ9URR9,5019.0,-27.0,0.0,5304.0,#9LJLQJPY,16000115.0,[3346],,26000021,13,26000010,13,26000030,13,27000000,13,26000014,13,26000038,13,28000011,13,28000000,13,"[26000010, 26000014, 26000021, 26000030, 26000038, 27000000, 28000000, 28000011]",104,5,1,2,3,4,0,1,2.625,28000003,13,28000004,13,26000011,13,26000021,13,26000017,13,26000004,13,28000011,12,26000026,13,"[26000004, 26000011, 26000017, 26000021, 26000026, 28000003, 28000004, 28000011]",103,5,0,3,0,4,2,2,4.25
2473,2020-12-31 21:57:32+00:00,54000050.0,72000006.0,5317.0,#2Y2CYP0R8,5328.0,28.0,1.0,5832.0,"[3598, 3187]",#P9YLQL0Q,16000058.0,#2R0L9R9YV,5306.0,-28.0,0.0,5304.0,#80VLQ2RG,16000028.0,[2375],,26000009,13,26000013,13,26000015,13,26000018,13,26000039,13,26000048,13,28000001,13,28000007,13,"[26000009, 26000013, 26000015, 26000018, 26000039, 26000048, 28000001, 28000007]",104,6,0,2,2,2,3,1,4.375,26000046,13,26000042,13,28000000,13,26000036,13,28000012,13,28000008,13,26000045,13,26000004,13,"[26000004, 26000036, 26000042, 26000045, 26000046, 28000000, 28000008, 28000012]",104,5,0,3,1,2,3,2,4.0
2474,2020-12-31 21:57:33+00:00,54000050.0,72000006.0,5470.5,#CR80G200,5455.0,32.0,2.0,5832.0,"[2667, 3549]",#8QGPYC98,16000003.0,#8C9RLUJJ,5486.0,-32.0,0.0,3810.0,#8022LQGU,16000165.0,,,26000055,13,27000003,13,26000058,13,26000080,13,26000056,13,28000001,13,26000042,13,26000012,13,"[26000012, 26000042, 26000055, 26000056, 26000058, 26000080, 27000003, 28000001]",104,6,1,1,2,1,3,2,3.875,26000063,13,26000012,13,28000014,13,26000009,13,28000012,13,26000064,13,26000002,13,26000018,13,"[26000002, 26000009, 26000012, 26000018, 26000063, 26000064, 28000012, 28000014]",104,6,0,2,2,2,4,0,3.875
2475,2020-12-31 21:57:34+00:00,54000050.0,72000006.0,4991.0,#R90V98LJ,4998.0,28.0,2.0,5444.0,[2113],#PU8J09G,16000008.0,#LG2VRV2J,4984.0,-28.0,1.0,4415.0,#PVQ0R2QY,16000024.0,,,26000055,12,26000001,13,26000037,12,28000008,13,28000001,13,26000016,13,26000049,13,26000056,13,"[26000001, 26000016, 26000037, 26000049, 26000055, 26000056, 28000001, 28000008]",102,6,0,2,4,0,2,2,3.625,26000042,13,26000006,13,28000004,13,28000001,13,26000012,13,26000018,13,28000006,13,26000022,13,"[26000006, 26000012, 26000018, 26000022, 26000042, 28000001, 28000004, 28000006]",104,5,0,3,2,1,4,1,3.982142857142857
2476,2020-12-31 21:57:35+00:00,54000050.0,72000006.0,5173.5,#98PP990PV,5169.0,30.0,1.0,5832.0,"[3281, 1608]",#PG2JQULP,16000002.0,#2Y2CUP02C,5178.0,-30.0,0.0,5832.0,#Q009YLYJ,16000127.0,[3668],,26000060,13,26000016,13,26000027,13,26000049,13,26000041,13,26000019,13,28000000,13,28000008,13,"[26000016, 26000019, 26000027, 26000041, 26000049, 26000060, 28000000, 28000008]",104,6,0,2,4,1,3,0,3.5,26000010,13,27000008,13,28000011,13,26000001,13,26000000,12,26000030,13,28000000,12,27000006,13,"[26000000, 26000001, 26000010, 26000030, 27000006, 27000008, 28000000, 28000011]",102,4,2,2,5,1,1,1,3.0
2477,2020-12-31 21:57:35+00:00,54000050.0,72000006.0,5644.5,#PU9YRPGGY,5647.0,29.0,1.0,5832.0,"[1513, 3668]",#LGUCPV,16000017.0,#9YR2U0VR,5642.0,-29.0,0.0,5832.0,#9QRU02GR,16000063.0,[1919],,26000005,13,26000008,13,28000000,13,26000042,13,28000015,13,26000000,13,26000024,13,28000008,13,"[26000000, 26000005, 26000008, 26000024, 26000042, 28000000, 28000008, 28000015]",104,5,0,3,5,1,1,1,3.625,26000020,13,26000024,13,28000004,13,26000012,13,26000064,13,26000044,13,28000014,13,26000052,13,"[26000012, 26000020, 26000024, 26000044, 26000052, 26000064, 28000004, 28000014]",104,6,0,2,2,2,4,0,4.0
2478,2020-12-31 21:57:35+00:00,54000050.0,72000006.0,6138.5,#Y0V0LY0V,6155.0,27.0,1.0,5832.0,"[2112, 2214]",#809R8PG8,16000139.0,#2Y9QCC2LL,6122.0,-27.0,0.0,5832.0,#YRV00LY9,16000012.0,[1840],,26000030,13,26000026,13,26000000,13,28000003,13,27000003,13,26000041,13,28000004,13,28000011,13,"[26000000, 26000026, 26000030, 26000041, 27000003, 28000003, 28000004, 28000011]",104,4,1,3,3,2,1,2,3.25,26000003,13,28000008,13,26000042,13,26000018,13,26000033,12,28000016,13,28000012,13,28000000,13,"[26000003, 26000018, 26000033, 26000042, 28000000, 28000008, 28000012, 28000016]",103,5,0,3,1,4,1,2,3.625
2479,2020-12-31 21:57:36+00:00,54000050.0,72000006.0,6092.0,#2RPC2G2L9,6081.0,31.0,1.0,5832.0,"[164, 2850]",#Y2YL8G09,16000100.0,#98URPR99,6103.0,-31.0,0.0,1833.0,#YVQ0GPG8,16000109.0,[3545],,28000006,13,26000011,13,26000017,13,26000056,13,26000012,13,26000005,13,26000006,13,28000005,13,"[26000005, 26000006, 26000011, 26000012, 26000017, 26000056, 28000005, 28000006]",104,6,0,2,1,2,5,0,3.982142857142857,26000003,13,26000044,13,26000005,13,26000008,13,28000010,13,26000034,13,28000001,13,28000017,13,"[26000003, 26000005, 26000008, 26000034, 26000044, 28000001, 28000010, 28000017]",104,5,0,3,4,1,2,1,4.0
2480,2020-12-31 21:57:36+00:00,54000050.0,72000006.0,5986.5,#LRLJLJ0C,5998.0,28.0,1.0,5832.0,"[1780, 3668]",#20R0LGYC,16000171.0,#8VRJRUC2,5975.0,-28.0,0.0,5538.0,#PL0PR9RL,16000096.0,[3668],,26000041,13,26000045,13,28000004,13,26000012,13,26000030,13,27000003,13,28000011,13,26000032,13,"[26000012, 26000030, 26000032, 26000041, 26000045, 27000003, 28000004, 28000011]",104,5,1,2,2,1,3,2,3.125,26000024,13,26000008,13,26000014,13,26000023,13,26000005,13,28000000,13,28000008,13,28000011,13,"[26000005, 26000008, 26000014, 26000023, 26000024, 28000000, 28000008, 28000011]",104,5,0,3,4,2,0,2,3.625
2481,2020-12-31 21:57:37+00:00,54000050.0,72000006.0,5228.5,#2C0JQ089,5235.0,28.0,2.0,4417.0,[2115],#P8QJV0JC,16000014.0,#9PCVPYP89,5222.0,-28.0,1.0,3116.0,#P8UCRGVQ,16000165.0,,,26000042,13,28000008,13,26000018,13,26000027,13,26000033,13,28000002,12,28000016,13,26000060,13,"[26000018, 26000027, 26000033, 26000042, 26000060, 28000002, 28000008, 28000016]",103,6,0,2,1,2,3,2,3.625,26000055,13,26000006,13,26000017,13,28000001,13,26000012,13,28000007,13,26000037,13,28000011,13,"[26000006, 26000012, 26000017, 26000037, 26000055, 28000001, 28000007, 28000011]",104,5,0,3,1,1,3,3,4.375
2482,2020-12-31 21:57:37+00:00,54000050.0,72000006.0,5432.0,#9GJP9JQQ8,5446.0,27.0,1.0,5304.0,"[3128, 1129]",#YJ9QVQYY,16000044.0,#QG8RCU0R2,5418.0,-27.0,0.0,5108.0,#8GVYUJ99,16000128.0,[1452],,26000016,13,28000004,13,26000056,13,26000037,13,26000027,13,26000053,13,26000041,13,28000011,13,"[26000016, 26000027, 26000037, 26000041, 26000053, 26000056, 28000004, 28000011]",104,6,0,2,2,0,4,2,3.625,26000055,13,28000004,13,26000023,13,26000012,13,27000012,13,26000064,13,26000049,13,26000024,13,"[26000012, 26000023, 26000024, 26000049, 26000055, 26000064, 27000012, 28000004]",104,6,1,1,3,1,2,2,3.875
2483,2020-12-31 21:57:37+00:00,54000050.0,72000006.0,5573.5,#9PCQ2Y08,5565.0,31.0,1.0,5832.0,"[3286, 2953]",#2JYJU99J,16000096.0,#P9R2CQ8L,5582.0,-31.0,0.0,5832.0,#9GUGPL92,16000058.0,[3668],,26000001,13,26000010,13,27000006,13,28000000,13,26000030,13,26000000,13,27000008,13,28000011,13,"[26000000, 26000001, 26000010, 26000030, 27000006, 27000008, 28000000, 28000011]",104,4,2,2,5,1,1,1,3.0,26000004,13,26000042,13,26000046,12,26000051,13,26000015,13,28000007,13,28000015,12,28000017,13,"[26000004, 26000015, 26000042, 26000046, 26000051, 28000007, 28000015, 28000017]",102,5,0,3,1,0,4,3,4.125
2484,2020-12-31 21:57:37+00:00,54000050.0,72000006.0,4388.0,#LGGGLPQRL,4385.0,30.0,1.0,4392.0,"[2009, 2587]",#PYJ989Y0,16000177.0,#YR8LULP,4391.0,-30.0,0.0,3669.0,,,[1299],,26000042,11,28000001,12,26000016,12,26000027,12,28000004,12,26000045,12,26000015,11,26000021,13,"[26000015, 26000016, 26000021, 26000027, 26000042, 26000045, 28000001, 28000004]",95,6,0,2,1,1,5,1,4.0,28000011,11,26000018,11,26000023,10,26000005,12,26000049,10,26000033,10,26000020,10,26000026,10,"[26000005, 26000018, 26000020, 26000023, 26000026, 26000033, 26000049, 28000011]",84,7,0,1,2,1,1,4,3.625
2485,2020-12-31 21:57:40+00:00,54000050.0,72000006.0,5552.0,#2RCL9LRJ,5559.0,28.0,2.0,5832.0,[3570],#Y0Y0LJP9,16000023.0,#9YRYPPLYQ,5545.0,-28.0,1.0,5832.0,#YJY8Q2VV,16000013.0,,,26000019,13,26000049,13,26000000,13,27000004,13,26000058,13,26000032,13,28000011,13,28000000,13,"[26000000, 26000019, 26000032, 26000049, 26000058, 27000004, 28000000, 28000011]",104,5,1,2,3,2,1,2,2.75,26000004,13,28000002,13,26000021,13,26000049,13,26000045,13,28000008,13,28000012,13,26000025,13,"[26000004, 26000021, 26000025, 26000045, 26000049, 28000002, 28000008, 28000012]",104,5,0,3,2,1,5,0,3.5
2486,2020-12-31 21:57:41+00:00,54000050.0,72000006.0,5555.5,#LVG2Q9J2,5546.0,31.0,3.0,5832.0,"[490, 2920]",#RVCUG,16000073.0,#9Q0JLPL80,5565.0,-31.0,0.0,,#CQY920,16000013.0,,,27000002,13,26000000,13,26000056,13,26000019,13,26000041,13,28000011,13,26000014,13,28000000,13,"[26000000, 26000014, 26000019, 26000041, 26000056, 27000002, 28000000, 28000011]",104,5,1,2,4,2,1,1,3.125,26000015,13,26000063,13,26000068,13,26000067,13,28000012,12,28000001,12,26000012,13,26000004,13,"[26000004, 26000012, 26000015, 26000063, 26000067, 26000068, 28000001, 28000012]",102,6,0,2,1,2,5,0,4.0
2487,2020-12-31 21:57:41+00:00,54000050.0,72000006.0,5169.5,#PL9CG99L,5189.0,26.0,1.0,5832.0,"[876, 3668]",#80QUPVRP,16000030.0,#29UUQCCYQ,5150.0,-26.0,0.0,5448.0,#PQLGCCPQ,16000139.0,[3668],,26000020,13,28000009,13,26000018,13,26000014,13,26000032,13,28000001,13,26000021,13,26000015,13,"[26000014, 26000015, 26000018, 26000020, 26000021, 26000032, 28000001, 28000009]",104,6,0,2,1,3,3,1,4.0,26000030,13,28000004,13,26000032,12,27000003,13,28000003,13,28000011,13,28000008,13,26000012,13,"[26000012, 26000030, 26000032, 27000003, 28000003, 28000004, 28000008, 28000011]",103,3,1,4,2,2,2,2,3.125
2488,2020-12-31 21:57:42+00:00,54000050.0,72000006.0,5830.0,#8V0VJPGCY,5838.0,28.0,1.0,5832.0,"[833, 3668]",#9P2VJL9G,16000029.0,#GU9YQVPC,5822.0,-28.0,0.0,5832.0,#9LL2C9CR,16000172.0,[3668],,26000035,13,26000006,13,26000034,13,26000063,13,26000015,13,28000005,13,28000012,13,28000015,13,"[26000006, 26000015, 26000034, 26000035, 26000063, 28000005, 28000012, 28000015]",104,5,0,3,0,0,7,1,4.0,26000048,13,26000018,13,26000009,13,28000001,13,26000041,13,28000007,12,26000080,13,26000039,13,"[26000009, 26000018, 26000039, 26000041, 26000048, 26000080, 28000001, 28000007]",103,6,0,2,3,2,2,1,4.375
2489,2020-12-31 21:57:42+00:00,54000050.0,72000006.0,5752.0,#R8Q8U8C0,5755.0,29.0,1.0,5832.0,"[439, 3374]",#L2L9GL89,16000024.0,#YJP0LG28,5749.0,-29.0,0.0,5734.0,#2U2RPU0Q,16000012.0,[2280],,26000027,13,26000060,13,28000000,13,26000041,13,26000049,13,26000016,13,26000019,13,28000008,13,"[26000016, 26000019, 26000027, 26000041, 26000049, 26000060, 28000000, 28000008]",104,6,0,2,4,1,3,0,3.5,26000067,13,26000068,13,27000001,13,26000015,13,26000063,13,28000015,13,28000012,13,28000000,13,"[26000015, 26000063, 26000067, 26000068, 27000001, 28000000, 28000012, 28000015]",104,4,1,3,0,4,4,0,3.75
2490,2020-12-31 21:57:43+00:00,54000050.0,72000006.0,5496.0,#2P08CYR98,5488.0,31.0,3.0,5832.0,"[2893, 3668]",#CQVV2PJ,16000044.0,#2V0Y8U802,5504.0,-31.0,0.0,,#8UL8V0Q0,16000003.0,,,26000049,13,28000011,13,26000000,13,28000014,13,26000014,13,26000021,13,27000004,13,28000017,13,"[26000000, 26000014, 26000021, 26000049, 27000004, 28000011, 28000014, 28000017]",104,4,1,3,3,4,0,1,3.0,26000009,13,26000015,13,28000015,13,28000007,13,26000035,12,26000039,13,26000048,13,28000012,13,"[26000009, 26000015, 26000035, 26000039, 26000048, 28000007, 28000012, 28000015]",103,5,0,3,0,1,5,2,4.25
2491,2020-12-31 21:57:43+00:00,54000050.0,72000006.0,6224.0,#2PUYJGRG9,6245.0,26.0,1.0,5832.0,"[2090, 2823]",#99CPV828,16000032.0,#8QUY9JCGL,6203.0,-26.0,0.0,5832.0,#2R8CQ9C8,16000060.0,[849],,26000029,13,26000008,13,26000005,13,26000057,13,26000080,13,28000013,13,28000017,13,26000035,13,"[26000005, 26000008, 26000029, 26000035, 26000057, 26000080, 28000013, 28000017]",104,6,0,2,4,1,1,2,4.0,26000024,13,26000044,13,26000042,13,26000061,12,26000010,13,26000084,13,28000000,13,28000011,13,"[26000010, 26000024, 26000042, 26000044, 26000061, 26000084, 28000000, 28000011]",103,6,0,2,3,1,1,3,3.125
2492,2020-12-31 21:57:43+00:00,54000050.0,72000006.0,6384.5,#2UGQVLCLY,6403.0,26.0,1.0,5687.0,"[3668, 955]",#P8JLV8JL,16000012.0,#CGCCCY,6366.0,-26.0,0.0,2840.0,,,[3104],,26000009,13,26000063,13,26000039,13,26000035,13,26000010,13,26000015,13,26000054,13,28000012,13,"[26000009, 26000010, 26000015, 26000035, 26000039, 26000054, 26000063, 28000012]",104,7,0,1,1,1,5,1,4.125,26000026,13,28000004,13,27000006,13,26000000,13,28000003,13,26000041,13,26000030,13,28000011,13,"[26000000, 26000026, 26000030, 26000041, 27000006, 28000003, 28000004, 28000011]",104,4,1,3,4,1,1,2,3.125
2493,2020-12-31 21:57:43+00:00,54000050.0,72000006.0,4824.0,#8VPJYCU8,4826.0,29.0,3.0,5832.0,[2275],#YYJLRVG,16000035.0,#28GJ0R8Y9,4822.0,-29.0,1.0,,,,,,26000021,13,27000000,12,26000031,13,26000041,12,26000049,13,26000062,13,26000020,13,28000008,13,"[26000020, 26000021, 26000031, 26000041, 26000049, 26000062, 27000000, 28000008]",102,6,1,1,5,1,1,1,3.25,26000032,13,26000029,13,26000015,13,28000000,13,28000008,13,26000049,13,26000000,13,28000015,13,"[26000000, 26000015, 26000029, 26000032, 26000049, 28000000, 28000008, 28000015]",104,5,0,3,3,1,2,2,3.375
2494,2020-12-31 21:57:43+00:00,54000050.0,72000006.0,5592.0,#GYJ20QCJ,5606.0,27.0,1.0,4359.0,"[1145, 3115]",#9JRCG9RG,16000145.0,#LVUYGYLR,5578.0,-27.0,0.0,5832.0,#2L29QLLL,16000015.0,[3284],,26000030,13,26000011,13,26000002,13,26000021,13,28000003,12,28000011,13,28000012,13,26000045,13,"[26000002, 26000011, 26000021, 26000030, 26000045, 28000003, 28000011, 28000012]",103,5,0,3,2,3,2,1,3.375,26000050,13,26000046,13,26000036,13,28000008,13,26000004,13,26000042,13,26000062,13,28000009,13,"[26000004, 26000036, 26000042, 26000046, 26000050, 26000062, 28000008, 28000009]",104,6,0,2,1,1,2,4,3.875
2495,2020-12-31 21:57:44+00:00,54000050.0,72000006.0,6210.5,#88RV22QP,6216.0,29.0,2.0,5832.0,"[1581, 2567]",#CJQLP2,16000145.0,#L8VJCL2J,6205.0,-29.0,0.0,4179.0,#L2CCYJQ8,16000032.0,,,26000052,13,28000000,13,26000047,13,26000057,13,27000012,13,26000084,12,26000059,13,28000015,13,"[26000047, 26000052, 26000057, 26000059, 26000084, 27000012, 28000000, 28000015]",103,5,1,2,2,5,1,0,3.875,26000067,13,26000015,13,26000063,13,26000068,13,27000012,13,28000015,13,28000012,13,28000014,13,"[26000015, 26000063, 26000067, 26000068, 27000012, 28000012, 28000014, 28000015]",104,4,1,3,0,4,4,0,3.5
2496,2020-12-31 21:57:44+00:00,54000050.0,72000006.0,5454.5,#VV99R2YV,5462.0,28.0,1.0,5832.0,"[2142, 1214]",#9Y8VRU0V,16000038.0,#88RJYC08,5447.0,-28.0,0.0,5832.0,#2Q0RVYQ,16000072.0,[3464],,28000008,13,26000026,13,27000003,13,26000041,13,28000001,13,28000004,13,26000011,13,28000003,13,"[26000011, 26000026, 26000041, 27000003, 28000001, 28000003, 28000004, 28000008]",104,3,1,4,3,3,1,1,3.625,26000010,13,26000022,13,26000009,13,26000014,13,26000013,13,27000007,13,28000011,13,26000031,13,"[26000009, 26000010, 26000013, 26000014, 26000022, 26000031, 27000007, 28000011]",104,6,1,1,4,2,1,1,3.875
2497,2020-12-31 21:57:45+00:00,54000050.0,72000006.0,5880.5,#2UYQVYVQJ,5902.0,26.0,1.0,5832.0,"[3367, 760]",#LVLRVGUY,16000113.0,#GCPJGUL2,5859.0,-26.0,0.0,5832.0,,,[2547],,28000004,13,26000041,13,26000026,13,26000000,13,27000003,13,26000030,13,28000011,13,28000003,13,"[26000000, 26000026, 26000030, 26000041, 27000003, 28000003, 28000004, 28000011]",104,4,1,3,3,2,1,2,3.25,26000006,13,28000015,13,27000012,12,26000041,13,26000020,13,28000012,13,26000032,13,26000015,13,"[26000006, 26000015, 26000020, 26000032, 26000041, 27000012, 28000012, 28000015]",103,5,1,2,1,1,5,1,3.75
2498,2020-12-31 21:57:46+00:00,54000050.0,72000006.0,5687.5,#Y80CJJ9Q9,5698.0,28.0,1.0,5832.0,"[2928, 668]",#YU0JV9QV,16000077.0,#2JQVY2LLP,5677.0,-28.0,0.0,5832.0,#JJPJ9P,16000028.0,[3668],,26000055,13,26000044,13,26000059,13,28000009,13,26000000,13,26000037,13,28000008,13,26000013,13,"[26000000, 26000013, 26000037, 26000044, 26000055, 26000059, 28000008, 28000009]",104,6,0,2,3,1,2,2,4.0,26000055,13,26000020,13,26000024,13,26000017,13,28000000,13,26000012,13,26000005,13,26000049,13,"[26000005, 26000012, 26000017, 26000020, 26000024, 26000049, 26000055, 28000000]",104,7,0,1,3,2,2,1,4.5
2499,2020-12-31 21:57:47+00:00,54000050.0,72000006.0,5326.5,#2VUJGG9Y8,5309.0,33.0,1.0,5832.0,"[1386, 3668]",#P9CCV9GP,16000168.0,#9V2LC08P,5344.0,-33.0,0.0,5832.0,#Y2VV2VJR,16000077.0,[3668],,26000004,13,26000062,13,26000025,13,28000011,13,26000063,13,28000012,13,28000008,13,26000046,13,"[26000004, 26000025, 26000046, 26000062, 26000063, 28000008, 28000011, 28000012]",104,5,0,3,1,0,4,3,3.625,26000003,13,28000011,13,26000048,13,26000034,13,28000001,13,28000007,13,26000001,13,27000009,13,"[26000001, 26000003, 26000034, 26000048, 27000009, 28000001, 28000007, 28000011]",104,4,1,3,2,2,2,2,3.875
2500,2020-12-31 21:57:48+00:00,54000050.0,72000006.0,5364.5,#220LP8GR,5381.0,27.0,2.0,5437.0,[60],#YGU2QV8Q,16000142.0,#L0G2LUGG,5348.0,-27.0,1.0,3768.0,#8QYRPGYU,16000140.0,,,26000055,13,26000018,13,26000011,13,26000021,13,28000001,13,26000042,13,26000006,13,26000039,13,"[26000006, 26000011, 26000018, 26000021, 26000039, 26000042, 26000055, 28000001]",104,7,0,1,1,4,1,2,4.25,26000029,13,26000080,13,28000001,13,26000032,13,26000006,13,26000008,13,28000008,13,26000037,13,"[26000006, 26000008, 26000029, 26000032, 26000037, 26000080, 28000001, 28000008]",104,6,0,2,4,0,1,3,4.125
2501,2020-12-31 21:57:48+00:00,54000050.0,72000006.0,4607.0,#2PUQVQLJG,4606.0,30.0,3.0,4206.0,[3668],#9VR9QP8Y,16000107.0,#YYJGGRR9Y,4608.0,-30.0,1.0,,#YP0LY9LY,16000107.0,,,26000000,13,28000000,13,26000059,13,26000022,13,26000033,13,26000017,13,26000020,13,28000008,13,"[26000000, 26000017, 26000020, 26000022, 26000033, 26000059, 28000000, 28000008]",104,6,0,2,3,3,1,1,4.5,26000009,12,26000001,13,26000018,11,26000002,12,26000048,12,27000007,11,28000001,11,27000000,11,"[26000001, 26000002, 26000009, 26000018, 26000048, 27000000, 27000007, 28000001]",93,5,2,1,4,2,1,1,4.125
2502,2020-12-31 21:57:49+00:00,54000050.0,72000006.0,5742.5,#Y02JPR2,5749.0,28.0,2.0,2245.0,[2896],#9LRCJ2J9,16000040.0,#VU920QCC,5736.0,-28.0,1.0,605.0,#RVCJL0Q,16000009.0,,,26000009,13,26000048,13,26000035,13,28000015,13,26000039,13,26000015,13,28000012,13,28000007,13,"[26000009, 26000015, 26000035, 26000039, 26000048, 28000007, 28000012, 28000015]",104,5,0,3,0,1,5,2,4.25,28000007,13,26000039,13,26000055,13,26000006,13,26000015,13,28000015,13,26000035,13,28000018,13,"[26000006, 26000015, 26000035, 26000039, 26000055, 28000007, 28000015, 28000018]",104,5,0,3,1,1,4,2,4.25
